ID,slng,slat,elng,elat,duration,distance,elevation_difference,temperature,windSpeed,day_week,hour_day,restaurant,public facility,medical,accommodation,tourist attraction,transportation,education,TripType
13257,8.549821,47.382482,8.543714,47.4113,1079,3237,58,14,15,0,16,0,2,0,1,0,5,0,4
13258,8.548387,47.376641,8.543917,47.372777,659,546,35,15,26,0,13,21,2,1,3,0,0,0,4
13259,8.546096,47.38018,8.543094,47.372155,419,921,46,1,11,0,6,16,5,0,1,0,2,0,4
13260,8.484762,47.39473,8.475652,47.395431,236,690,6,5,20,0,16,0,1,0,0,0,0,0,4
13261,8.531349,47.37136,8.531452,47.367418,240,438,-10,3,26,0,9,0,1,0,0,0,0,0,4
13262,8.536159,47.377988,8.527562,47.377003,304,657,-10,7,35,0,17,1,2,0,1,0,1,0,4
13263,8.530732,47.355862,8.532957,47.355792,61,168,23,2,19,0,7,0,2,0,0,0,1,0,4
13264,8.551118,47.403603,8.556159,47.410616,352,867,28,8,15,0,17,1,0,0,0,0,0,0,4
13265,8.53599,47.3778,8.534729,47.376967,306,133,-8,13,13,0,18,1,5,0,0,0,1,0,4
13266,8.553547,47.368662,8.528192,47.380522,1139,2320,24,2,22,0,10,1,0,0,0,0,0,0,4
13267,8.531538,47.368682,8.537089,47.375572,419,873,11,2,6,1,11,1,5,0,1,0,1,0,4
13268,8.500714,47.378365,8.497944,47.381543,243,410,4,3,26,0,9,1,0,0,0,0,0,0,4
13269,8.5641,47.360446,8.569222,47.360498,120,386,-15,11,32,0,19,0,0,0,0,0,1,0,4
13270,8.527972,47.387909,8.528396,47.384275,180,405,-7,10,19,0,9,2,0,0,0,0,1,0,4
13271,8.548266,47.404293,8.542515,47.412543,954,1014,18,10,7,0,19,0,1,0,0,0,1,0,4
13272,8.542645,47.409496,8.54817,47.404298,477,712,-10,9,11,0,5,0,0,0,0,0,2,0,4
13273,8.523383,47.368621,8.523114,47.358594,359,1115,-5,6,6,1,19,3,2,0,0,0,2,0,4
13274,8.537123,47.3874,8.539236,47.383919,180,418,17,10,9,0,14,2,0,0,0,0,1,0,4
13275,8.521598,47.371803,8.538331,47.377484,659,1410,6,4,4,1,21,4,3,0,0,0,2,0,4
13276,8.543869,47.375255,8.525647,47.377717,720,1399,0,5,7,1,23,6,1,0,0,0,0,0,4
13277,8.519263,47.386997,8.525075,47.386257,358,445,0,1,15,1,6,0,0,0,0,0,0,1,4
13278,8.547516,47.360567,8.541433,47.366377,1200,792,-2,15,26,0,13,1,6,0,0,3,1,0,4
13279,8.500727,47.373111,8.517143,47.384937,600,1805,13,7,4,1,19,1,0,0,0,0,4,0,4
13280,8.53964,47.409076,8.536933,47.409947,180,226,-7,2,19,0,8,2,2,0,0,0,0,0,4
13281,8.526331,47.369176,8.520122,47.372066,360,567,-3,6,24,0,21,0,1,0,0,0,0,0,4
13282,8.560393,47.382123,8.555345,47.38482,237,484,10,1,13,0,16,0,0,0,0,0,1,0,4
13283,8.51938,47.377614,8.524555,47.37613,240,423,-8,2,15,0,8,5,3,1,0,0,2,0,4
13284,8.531993,47.351818,8.526853,47.354635,419,498,-17,10,22,0,21,0,1,0,0,0,2,0,4
13285,8.506974,47.420949,8.505029,47.421954,179,184,0,11,6,1,12,1,0,0,0,0,0,0,4
13286,8.576207,47.428074,8.55666,47.422021,600,1617,8,2,4,0,6,0,0,0,0,0,0,0,4
13287,8.561706,47.429484,8.568127,47.425259,359,674,14,1,17,0,17,0,0,0,0,0,1,0,4
13288,8.560539,47.356421,8.554471,47.358053,300,492,12,9,7,1,16,9,1,0,0,0,1,0,4
13289,8.527299,47.352106,8.524921,47.360393,299,939,0,10,7,0,6,0,1,0,0,0,2,0,4
13290,8.536905,47.41184,8.54064,47.412981,239,308,-5,2,32,0,16,0,4,0,0,0,1,0,4
13291,8.537393,47.379595,8.527626,47.386017,360,1025,2,6,4,0,23,0,1,0,0,0,0,0,4
13292,8.555875,47.35878,8.561712,47.353992,240,690,-10,4,22,0,8,0,1,0,0,0,0,0,4
13293,8.533129,47.41713,8.546592,47.412328,419,1145,0,6,4,1,18,1,0,0,0,1,1,0,4
13294,8.54014,47.378929,8.544718,47.373335,481,711,-7,5,22,0,7,14,2,1,2,0,0,0,4
13295,8.520339,47.388119,8.532877,47.381518,3886,1196,-6,0,7,1,15,2,0,0,0,0,3,0,4
13296,8.514624,47.357611,8.513515,47.363275,357,635,19,2,6,0,8,0,0,0,0,0,1,0,4
13297,8.534056,47.378265,8.5385,47.377457,179,346,1,5,7,1,21,4,5,0,1,0,3,0,4
13298,8.517131,47.3755,8.506528,47.38,361,942,12,3,6,1,18,1,0,0,0,0,0,0,4
13299,8.557634,47.404437,8.54331,47.411022,536,1303,7,5,19,1,7,0,2,0,0,0,4,0,4
13300,8.530751,47.364723,8.522153,47.36383,366,655,-7,9,15,0,18,0,0,0,0,0,0,0,4
13301,8.544999,47.367881,8.544365,47.370852,1077,334,-12,4,4,0,12,6,5,0,0,1,0,0,4
13302,8.525391,47.358864,8.525569,47.356584,180,254,-5,2,19,0,17,0,1,0,0,0,0,0,4
13303,8.52674,47.37723,8.521551,47.375608,240,430,-2,8,9,0,1,1,2,0,0,0,0,0,4
13304,8.495398,47.382409,8.497752,47.383807,660,236,5,14,11,1,16,1,0,0,0,1,0,0,4
13305,8.537748,47.411742,8.543155,47.412011,239,408,-4,6,7,1,14,0,0,0,0,0,2,0,4
13306,8.530496,47.347927,8.530184,47.344744,180,355,3,1,17,0,17,1,4,1,0,0,2,0,4
13307,8.513076,47.378622,8.514286,47.381834,177,369,2,5,11,1,5,1,1,0,0,0,3,0,4
13308,8.543759,47.38174,8.536654,47.391124,420,1173,-8,8,33,0,18,1,1,0,0,0,2,0,4
13309,8.532901,47.373677,8.539781,47.369215,237,717,-1,5,20,0,16,4,2,0,1,0,3,0,4
13310,8.512285,47.38352,8.511058,47.390036,360,730,1,1,4,1,7,1,0,0,0,0,0,0,4
13311,8.479177,47.389826,8.475485,47.390776,960,297,-9,12,7,0,17,0,0,0,0,0,1,0,4
13312,8.528025,47.378871,8.514481,47.389301,480,1544,8,1,11,0,6,0,1,0,0,0,1,0,4
13313,8.527281,47.359125,8.522355,47.36571,419,821,14,1,17,0,17,0,1,0,0,0,0,0,4
13314,8.521002,47.385451,8.51973,47.362577,836,2545,-11,10,9,0,14,1,3,0,0,0,3,0,4
13315,8.544471,47.374667,8.544669,47.373708,229,108,5,1,19,0,5,14,2,1,3,0,0,0,4
13316,8.513103,47.372315,8.48828,47.384795,719,2328,9,12,28,0,22,0,1,0,0,0,0,0,4
13317,8.51461,47.35806,8.518281,47.361862,180,505,27,3,2,1,8,0,5,1,0,0,0,0,4
13318,8.476162,47.395453,8.487674,47.392306,360,935,-12,1,30,1,5,0,1,0,0,0,2,0,4
13319,8.535525,47.375732,8.53338,47.373547,179,292,0,5,6,1,19,1,1,0,0,0,1,0,4
13320,8.535155,47.361055,8.54467,47.366498,293,938,3,4,19,0,8,2,1,0,0,0,4,0,4
13321,8.531002,47.413058,8.53036,47.410553,240,283,-15,10,19,0,9,0,0,0,0,0,0,0,4
13322,8.512647,47.391579,8.503523,47.381555,479,1309,-2,7,35,0,17,2,1,0,0,0,1,0,4
13323,8.544809,47.411627,8.542755,47.412066,899,162,0,14,11,0,17,0,1,0,0,0,2,0,4
13324,8.542338,47.370811,8.54389,47.372557,420,227,-7,6,6,1,22,19,4,0,2,1,1,0,4
13325,8.545017,47.411637,8.544668,47.41584,240,468,6,2,6,1,11,0,0,0,0,0,1,0,4
13326,8.564423,47.365538,8.549992,47.378689,466,1822,-8,5,7,1,15,0,1,0,0,0,0,0,4
13327,8.552413,47.373229,8.553998,47.367892,776,605,17,18,33,0,16,0,1,0,0,0,0,0,4
13328,8.537388,47.381743,8.534073,47.380605,175,280,-4,1,19,1,4,0,1,0,0,0,0,0,4
13329,8.541444,47.396688,8.544843,47.411238,654,1638,34,4,4,0,17,2,1,0,1,0,5,1,4
13330,8.551615,47.382481,8.544104,47.378039,413,751,82,14,13,0,15,1,2,0,0,0,0,0,4
13331,8.514661,47.373149,8.527123,47.352457,960,2485,-4,10,13,0,23,0,0,0,0,0,1,0,4
13332,8.520826,47.377192,8.530739,47.378174,419,754,6,9,11,0,6,0,0,0,0,0,0,1,4
13333,8.513619,47.392158,8.517856,47.386413,299,714,-1,8,15,0,15,1,1,0,0,0,3,0,4
13334,8.539079,47.373958,8.540015,47.37534,175,169,9,2,2,0,2,4,1,0,0,0,0,0,4
13335,8.537117,47.376855,8.5288,47.373732,352,716,-10,8,15,0,17,5,8,2,0,0,3,0,4
13336,8.522565,47.370816,8.535954,47.367185,408,1086,2,6,13,1,12,2,1,0,1,0,1,0,4
13337,8.528337,47.372648,8.537419,47.377866,359,897,8,2,13,0,22,1,1,0,0,0,0,0,4
13338,8.521364,47.370331,8.505812,47.370066,346,1172,-10,5,6,1,19,0,0,0,0,0,1,0,4
13339,8.514308,47.389509,8.512238,47.391657,180,285,-7,10,11,1,17,1,0,0,0,0,1,0,4
13340,8.56493,47.349469,8.572168,47.352726,649,655,-35,0,13,0,19,0,0,0,0,0,1,0,4
13341,8.533625,47.377478,8.527381,47.379875,419,540,4,8,19,1,22,1,1,0,0,0,2,0,4
13342,8.525362,47.358887,8.521936,47.35843,175,263,11,10,35,0,12,1,2,0,0,0,1,0,4
13343,8.536473,47.372996,8.538745,47.371952,179,207,5,14,26,0,19,0,1,0,0,0,0,0,4
13344,8.507875,47.363749,8.518639,47.372252,420,1245,21,0,26,0,16,0,0,0,0,0,1,0,4
13345,8.538066,47.366544,8.533843,47.362498,298,551,-1,-3,7,1,8,0,3,0,1,0,0,0,4
13346,8.565846,47.410889,8.544132,47.411367,484,1635,-8,10,7,0,19,2,2,0,1,0,5,1,4
13347,8.541003,47.381595,8.537388,47.381743,177,273,12,1,19,1,4,1,2,0,0,0,1,0,4
13348,8.538338,47.372799,8.5265,47.37171,421,900,1,6,24,0,20,0,0,1,0,0,0,0,4
13349,8.575904,47.407364,8.572018,47.404657,361,420,-6,7,7,1,16,0,3,0,0,0,2,0,4
13350,8.490537,47.390668,8.49859,47.388208,240,665,3,10,28,0,23,1,1,0,0,0,0,0,4
13351,8.513437,47.37246,8.514793,47.374657,117,265,-3,4,7,1,13,2,0,1,0,0,1,0,4
13352,8.536752,47.377661,8.522335,47.362555,779,2000,-7,4,4,0,12,1,1,0,0,0,1,0,4
13353,8.515716,47.398044,8.518392,47.386313,660,1320,79,1,2,1,22,1,0,0,0,0,3,0,4
13354,8.526842,47.357443,8.531197,47.364406,300,841,17,12,7,0,17,6,8,1,1,0,4,0,4
13355,8.535085,47.371063,8.538373,47.376818,299,686,-3,9,7,1,14,7,3,0,2,0,1,0,4
13356,8.538522,47.377123,8.538323,47.369393,3588,860,-3,6,2,0,22,2,4,0,0,0,3,0,4
13357,8.559405,47.418062,8.56318,47.42072,537,410,5,6,9,0,18,0,0,0,0,0,1,0,4
13358,8.537174,47.364263,8.547987,47.366161,360,841,0,17,26,0,17,13,9,0,0,0,3,0,4
13359,8.511105,47.372836,8.517222,47.37552,299,549,-7,9,7,1,18,7,4,1,0,0,2,0,4
13360,8.554778,47.409534,8.552013,47.415332,357,677,-3,5,6,1,20,0,0,0,0,0,1,0,4
13361,8.5283,47.38024,8.535858,47.380737,1503,572,-2,2,32,0,13,0,0,0,0,0,0,0,4
13362,8.493079,47.373723,8.521906,47.386059,653,2568,13,11,4,0,14,1,0,0,0,0,0,0,4
13363,8.499886,47.384137,8.532278,47.377498,839,2548,-6,12,9,0,14,1,1,0,0,0,0,0,4
13364,8.512406,47.389458,8.515727,47.385981,179,460,-1,1,15,1,6,1,0,0,0,0,0,0,4
13365,8.54407,47.384672,8.550262,47.378526,359,827,-8,4,9,1,6,0,1,0,0,0,0,0,4
13366,8.574582,47.404432,8.57889,47.40315,357,354,-1,14,11,1,16,0,0,0,0,0,0,0,4
13367,8.516487,47.3849,8.51638,47.378897,360,668,-7,10,35,0,12,1,2,1,0,0,0,0,4
13368,8.528511,47.395648,8.529301,47.394406,179,150,6,9,11,0,6,0,2,0,0,0,2,0,4
13369,8.513675,47.391751,8.515508,47.386233,237,629,-1,3,6,0,10,1,0,0,0,0,0,0,4
13370,8.472037,47.389767,8.488011,47.391382,419,1216,27,5,19,1,6,1,1,0,0,0,3,0,4
13371,8.556007,47.36113,8.549673,47.365895,240,713,11,8,9,1,16,3,3,0,0,0,2,0,4
13372,8.526865,47.376304,8.522807,47.372858,420,490,-3,16,32,0,15,2,1,0,0,0,0,0,4
13373,8.486105,47.389035,8.484093,47.393949,239,567,9,7,11,1,15,0,1,0,0,0,0,0,4
13374,8.562826,47.429635,8.53832,47.379128,3660,5911,28,3,7,1,7,0,0,0,0,0,0,0,4
13375,8.514668,47.387788,8.511892,47.39212,240,525,0,13,6,0,11,1,1,0,0,0,1,0,4
13376,8.536657,47.375151,8.530329,47.372513,299,560,2,12,13,0,10,2,1,0,0,0,0,0,4
13377,8.495256,47.407089,8.514602,47.3869,840,2676,105,14,39,0,3,0,0,0,0,0,0,0,4
13378,8.530079,47.374126,8.535902,47.377743,300,595,7,4,4,0,10,1,8,0,0,0,0,0,4
13379,8.490698,47.400963,8.490021,47.395971,359,557,11,4,11,1,11,0,0,0,0,0,1,0,4
13380,8.527098,47.351954,8.526429,47.364059,540,1347,7,12,9,0,12,0,2,0,0,0,0,0,4
13381,8.539779,47.382143,8.540308,47.384512,120,266,-15,10,7,0,7,0,0,0,0,0,1,0,4
13382,8.541829,47.412346,8.541835,47.414906,300,285,5,4,4,0,16,1,0,0,1,0,0,0,4
13383,8.548774,47.366273,8.562905,47.365285,544,1070,-46,8,24,1,23,1,0,0,0,0,1,0,4
13384,8.543298,47.370027,8.540545,47.36706,595,390,2,4,6,0,12,0,4,0,1,0,3,0,4
13385,8.547678,47.388212,8.544937,47.382769,239,639,34,4,28,0,13,0,1,0,0,0,0,0,4
13386,8.524898,47.371642,8.515669,47.362368,475,1244,-19,2,6,0,8,0,0,0,0,0,1,0,4
13387,8.533493,47.377115,8.541683,47.381149,412,763,-6,5,20,0,21,3,0,0,2,0,1,0,4
13388,8.522125,47.386242,8.50957,47.390136,412,1040,10,10,26,0,20,0,0,0,0,0,1,0,4
13389,8.542328,47.411883,8.539477,47.412446,180,223,1,0,2,0,7,0,2,0,0,0,1,1,4
13390,8.539686,47.41392,8.538242,47.416477,236,304,0,3,0,1,23,0,0,0,0,0,1,0,4
13391,8.52888,47.379968,8.535925,47.377857,239,580,0,6,20,1,23,1,8,0,0,0,0,0,4
13392,8.485821,47.392538,8.475934,47.395454,234,812,4,2,19,0,17,0,0,0,0,0,1,0,4
13393,8.542429,47.412075,8.541253,47.416668,421,518,5,17,26,0,17,0,4,0,0,0,0,1,4
13394,8.488196,47.391303,8.496258,47.388037,300,707,-2,13,13,0,18,0,0,0,0,0,1,0,4
13395,8.49781,47.386346,8.489808,47.381754,300,790,-5,2,19,0,10,0,0,0,0,0,1,0,4
13396,8.540673,47.370731,8.539722,47.372823,485,243,0,4,22,0,13,3,0,0,1,0,0,0,4
13397,8.54456,47.368064,8.537345,47.372189,420,711,-7,15,9,0,12,5,0,0,0,0,0,0,4
13398,8.562162,47.419933,8.563798,47.423938,544,462,0,7,19,1,12,0,0,0,0,0,1,0,4
13399,8.532499,47.41374,8.546823,47.411703,418,1101,4,7,37,0,14,2,0,0,0,0,1,0,4
13400,8.546963,47.41312,8.546855,47.414053,180,104,-1,9,6,0,13,0,1,0,0,0,1,0,4
13401,8.487371,47.391238,8.475485,47.389216,359,923,-16,3,15,1,10,0,0,0,0,0,1,0,4
13402,8.489171,47.389292,8.488953,47.384151,239,572,-9,14,30,0,20,0,1,0,0,0,0,0,4
13403,8.548392,47.383414,8.547518,47.391161,357,864,-13,7,6,0,12,0,0,0,0,0,1,0,4
13404,8.54302,47.411293,8.558672,47.40964,538,1192,15,4,6,0,3,0,1,0,0,0,0,0,4
13405,8.550173,47.357462,8.549697,47.3633,1261,650,-3,10,13,0,13,7,2,1,0,0,3,0,4
13406,8.556753,47.362371,8.550774,47.360814,299,482,14,4,22,0,13,4,2,0,2,0,1,0,4
13407,8.520135,47.363906,8.536436,47.368103,599,1313,8,15,9,0,12,4,1,0,0,0,0,0,4
13408,8.589477,47.402853,8.584077,47.401495,1498,434,-1,7,4,0,13,0,0,0,0,0,1,0,4
13409,8.547761,47.366604,8.540014,47.367858,300,600,-5,10,6,0,21,0,1,0,1,0,3,0,4
13410,8.548158,47.366543,8.537093,47.368297,299,856,-3,3,24,0,14,2,0,0,1,0,0,0,4
13411,8.522445,47.359595,8.523091,47.356492,180,348,4,12,44,0,7,0,1,0,0,0,1,0,4
13412,8.53635,47.382342,8.540172,47.382627,240,289,-3,16,35,0,17,3,1,0,0,0,0,0,4
13413,8.49941,47.4023,8.481388,47.405697,354,1408,35,9,6,0,2,0,1,0,0,0,3,0,4
13414,8.524229,47.376388,8.523834,47.379851,300,386,5,17,17,0,13,0,0,0,0,0,1,0,4
13415,8.547058,47.365711,8.537157,47.37061,476,923,-8,13,35,0,17,0,0,0,0,0,1,0,4
13416,8.511772,47.36829,8.521981,47.363027,366,966,10,10,2,0,10,0,1,0,0,0,0,0,4
13417,8.555247,47.35804,8.553697,47.353573,111,510,9,5,4,0,20,1,1,0,0,1,0,0,4
13418,8.536983,47.364453,8.531652,47.36396,480,405,5,4,7,0,15,8,4,1,1,0,3,0,4
13419,8.540206,47.378949,8.529983,47.383487,537,920,-2,3,9,0,22,10,2,1,0,0,0,0,4
13420,8.560888,47.349809,8.546432,47.367295,599,2228,-10,11,6,0,16,10,4,2,0,0,2,0,4
13421,8.517559,47.375842,8.486794,47.38769,720,2665,24,10,30,0,2,0,2,0,0,0,2,0,4
13422,8.516603,47.371324,8.52805,47.369349,360,890,7,16,35,0,17,0,1,0,0,0,0,0,4
13423,8.553167,47.413302,8.55412,47.414048,239,110,-2,5,17,1,8,0,0,0,0,0,1,0,4
13424,8.531589,47.392171,8.52777,47.377128,596,1697,25,12,26,0,21,1,2,0,1,0,0,0,4
13425,8.549641,47.422293,8.554943,47.423815,421,433,-2,11,6,0,9,0,1,0,0,0,0,0,4
13426,8.537899,47.374239,8.534171,47.377104,179,425,2,8,33,0,18,1,4,0,0,0,0,0,4
13427,8.542753,47.411991,8.54917,47.383585,1920,3195,-47,8,13,0,14,0,1,0,1,0,3,0,4
13428,8.551847,47.41356,8.550697,47.411658,176,229,-5,13,11,1,17,0,0,0,0,0,2,0,4
13429,8.536589,47.373077,8.518894,47.362705,954,1762,-6,8,11,1,15,1,4,0,0,0,3,0,4
13430,8.517557,47.386081,8.513373,47.388844,179,440,6,2,4,0,6,0,0,0,0,0,0,0,4
13431,8.554019,47.355672,8.548793,47.366203,717,1235,0,14,28,0,12,6,6,0,0,0,3,0,4
13432,8.514893,47.38846,8.535545,47.382049,840,1710,-7,8,4,0,17,1,1,0,0,0,1,0,4
13433,8.477783,47.387204,8.487977,47.391437,359,900,16,0,2,0,7,1,1,0,0,0,3,0,4
13434,8.535976,47.380514,8.527082,47.387035,235,987,1,9,4,0,11,0,1,0,0,0,1,1,4
13435,8.533971,47.363221,8.545398,47.366877,539,952,-4,11,13,0,1,10,1,2,0,0,5,0,4
13436,8.549413,47.365606,8.538012,47.369107,360,943,-3,3,7,1,7,1,3,0,0,0,2,0,4
13437,8.449041,47.401692,8.441525,47.403488,1139,600,-6,3,2,0,1,0,0,0,0,0,1,0,4
13438,8.529744,47.383559,8.547081,47.375612,780,1576,-34,1,17,0,18,2,2,0,0,1,0,1,4
13439,8.547211,47.366871,8.555866,47.369421,480,711,-21,5,20,0,16,3,0,1,0,0,1,0,4
13440,8.54195,47.379458,8.54099,47.383083,236,410,-13,10,15,0,11,0,1,0,0,0,0,0,4
13441,8.525991,47.376429,8.520853,47.374713,594,431,-4,4,22,1,23,1,1,0,0,0,2,0,4
13442,8.546778,47.376612,8.552499,47.381702,419,711,-52,2,32,0,16,0,0,0,0,0,1,0,4
13443,8.557384,47.369359,8.557478,47.370822,602,163,-12,9,7,0,18,0,1,0,0,0,0,0,4
13444,8.532085,47.364612,8.525941,47.365359,300,470,-12,11,6,1,12,0,1,0,0,0,2,0,4
13445,8.539008,47.388334,8.541166,47.383019,300,613,31,5,6,1,20,0,1,0,0,0,0,0,4
13446,8.540603,47.366968,8.53303,47.366722,2396,571,-13,5,7,1,15,1,3,0,0,0,1,0,4
13447,8.517138,47.394341,8.522923,47.386896,658,935,-1,9,11,0,5,0,0,0,0,0,1,0,4
13448,8.554882,47.423825,8.545495,47.411917,782,1501,-10,4,15,0,6,2,0,0,1,1,3,1,4
13449,8.545161,47.365384,8.55874,47.359876,473,1192,-23,8,7,0,2,1,1,0,0,0,0,0,4
13450,8.564901,47.428432,8.559066,47.43397,536,756,12,12,30,0,12,1,0,0,0,0,0,0,4
13451,8.495671,47.382453,8.516398,47.384841,479,1583,5,9,7,1,16,0,0,0,0,0,3,0,4
13452,8.550612,47.366042,8.548843,47.366461,180,141,13,2,6,1,11,7,4,0,0,0,3,0,4
13453,8.549244,47.365882,8.547847,47.366387,2465,119,1,16,33,0,2,12,10,0,0,0,2,0,4
13454,8.523358,47.375961,8.516388,47.377313,180,546,4,5,20,0,14,0,1,0,0,0,0,0,4
13455,8.52851,47.371972,8.537464,47.375659,359,789,5,5,7,1,14,3,5,0,0,0,1,0,4
13456,8.546988,47.367082,8.559029,47.355216,359,1601,0,1,2,1,21,0,0,0,0,0,1,0,4
13457,8.533256,47.409747,8.53793,47.403367,424,792,-8,2,19,0,7,0,1,0,0,0,0,0,4
13458,8.539038,47.377317,8.537499,47.372354,300,564,-9,4,20,0,7,4,1,0,0,0,0,0,4
13459,8.527569,47.375603,8.526852,47.370304,356,592,2,8,7,1,17,0,0,0,0,0,0,0,4
13460,8.515987,47.373838,8.521529,47.370217,240,580,-2,5,22,0,7,1,1,0,0,0,1,0,4
13461,8.537861,47.366419,8.53419,47.360914,359,672,-8,4,6,1,14,1,0,0,0,0,0,0,4
13462,8.534683,47.376312,8.53656,47.378162,171,250,5,6,4,0,9,1,3,0,0,0,0,0,4
13463,8.54678,47.4134,8.546327,47.4151,180,192,-2,11,11,1,16,0,0,0,0,0,0,0,4
13464,8.546018,47.41306,8.55982,47.414547,539,1052,11,5,20,0,21,0,0,0,0,0,1,0,4
13465,8.516108,47.371607,8.5228,47.371272,240,505,9,8,6,1,17,3,3,0,0,0,3,0,4
13466,8.543781,47.381889,8.543611,47.377352,180,505,24,13,13,1,15,1,4,0,0,0,5,0,4
13467,8.516585,47.375869,8.515236,47.376578,720,129,-6,8,7,1,17,6,1,0,0,0,3,0,4
13468,8.517425,47.393152,8.52012,47.392348,120,222,-2,13,11,1,17,0,1,0,0,0,0,0,4
13469,8.508978,47.378039,8.492662,47.37046,419,1490,-21,8,9,0,1,1,0,0,0,0,0,0,4
13470,8.533992,47.366466,8.529573,47.367813,240,365,-8,14,13,0,15,0,0,0,0,0,0,0,4
13471,8.556511,47.35866,8.549111,47.36316,296,749,9,3,9,1,3,7,2,1,0,0,2,0,4
13472,8.54049,47.383342,8.541413,47.381392,178,228,-6,16,35,0,17,2,1,0,2,0,0,0,4
13473,8.571525,47.405232,8.56638,47.40829,297,515,3,12,32,0,16,0,1,0,0,0,0,0,4
13474,8.545285,47.375124,8.539523,47.369561,900,756,5,12,26,0,14,10,4,0,1,0,3,0,4
13475,8.533462,47.392052,8.512911,47.380381,599,2019,33,10,30,0,22,0,1,0,0,0,0,0,4
13476,8.539677,47.378763,8.533287,47.384289,360,780,3,10,15,0,11,0,4,0,1,0,1,0,4
13477,8.533453,47.373502,8.538336,47.377801,300,603,5,2,7,0,19,2,3,0,0,0,3,0,4
13478,8.539035,47.400287,8.549095,47.404897,720,914,10,3,2,0,1,0,0,0,0,0,1,0,4
13479,8.541261,47.411846,8.540588,47.415847,299,448,4,1,13,0,16,0,6,0,0,0,0,2,4
13480,8.532319,47.369176,8.532425,47.37297,244,422,6,8,33,0,18,3,1,0,0,0,3,0,4
13481,8.520007,47.373218,8.510256,47.380607,299,1102,3,6,13,1,12,0,1,0,0,0,0,0,4
13482,8.532161,47.37818,8.559878,47.371938,659,2200,-59,4,2,1,2,0,1,0,0,0,0,0,4
13483,8.532676,47.378893,8.52861,47.380092,1259,334,-2,5,22,0,18,1,0,0,0,0,2,0,4
13484,8.53714,47.383862,8.537407,47.379742,235,459,-11,8,33,0,18,0,0,0,0,0,1,0,4
13485,8.553123,47.396997,8.549787,47.38347,357,1525,19,11,39,0,10,0,0,0,0,0,2,0,4
13486,8.546063,47.409765,8.546864,47.412589,896,320,8,5,22,0,17,1,0,0,0,1,3,0,4
13487,8.509632,47.378341,8.505187,47.362819,660,1758,-45,11,4,0,14,0,2,0,0,0,2,0,4
13488,8.515525,47.392526,8.510251,47.391875,180,404,1,3,46,1,18,1,1,0,0,0,0,0,4
13489,8.517657,47.360963,8.533613,47.376816,660,2133,8,1,15,1,7,2,0,0,0,0,1,0,4
13490,8.499767,47.422126,8.507747,47.420962,239,614,1,13,11,0,16,0,0,0,0,0,4,0,4
13491,8.550656,47.379673,8.549448,47.380739,173,149,-3,8,15,0,15,0,1,0,0,0,0,0,4
13492,8.526711,47.375298,8.5296,47.373215,250,318,-7,7,30,0,14,4,5,1,0,0,3,0,4
13493,8.523686,47.388122,8.517942,47.385948,239,495,-2,8,33,0,16,2,0,0,0,0,4,0,4
13494,8.559379,47.368629,8.545835,47.374955,420,1239,25,1,7,1,19,0,0,0,0,0,1,0,4
13495,8.539854,47.376275,8.545201,47.36524,1080,1291,6,9,17,0,12,1,1,0,0,0,0,0,4
13496,8.542803,47.42787,8.541428,47.415193,658,1413,-2,6,11,1,13,1,4,0,0,0,0,0,4
13497,8.535802,47.369897,8.535939,47.36755,179,261,-5,4,4,0,17,2,1,0,0,0,1,0,4
13498,8.535326,47.388375,8.544107,47.390698,359,710,-54,2,6,1,18,0,0,0,0,0,1,0,4
13499,8.532516,47.378341,8.539366,47.370455,359,1017,-14,10,11,0,11,8,2,0,1,0,3,0,4
13500,8.563481,47.426207,8.566072,47.426757,2038,204,-2,13,11,0,15,0,1,0,0,0,0,0,4
13501,8.530873,47.369473,8.52425,47.373185,359,647,5,9,32,1,19,2,1,0,0,0,0,0,4
13502,8.513918,47.39242,8.516825,47.386238,354,721,1,3,6,0,11,0,1,0,0,0,0,0,4
13503,8.490948,47.37628,8.494695,47.379908,240,492,4,5,7,1,14,1,2,1,0,0,1,0,4
13504,8.557152,47.35667,8.551182,47.359458,537,546,5,5,4,0,4,1,1,0,0,0,0,0,4
13505,8.545938,47.36652,8.54464,47.36938,534,333,-1,9,7,1,14,6,3,0,2,0,0,0,4
13506,8.541217,47.383387,8.540945,47.381568,180,203,2,13,6,0,11,2,1,0,0,0,0,0,4
13507,8.531622,47.384041,8.539747,47.376984,360,995,-3,12,9,0,14,12,9,2,2,0,6,0,4
13508,8.517265,47.386552,8.538949,47.398474,1380,2103,-70,7,6,0,3,0,1,0,0,0,0,0,4
13509,8.542091,47.383841,8.537353,47.379538,357,597,16,2,4,0,8,0,0,0,0,0,1,0,4
13510,8.521426,47.367837,8.521761,47.370029,179,245,4,2,11,0,1,1,1,0,0,0,1,0,4
13511,8.485279,47.393483,8.484099,47.394347,240,131,-3,8,7,1,17,0,0,0,0,0,1,0,4
13512,8.531077,47.378591,8.535906,47.37616,245,453,-2,7,4,0,13,0,0,0,0,0,0,0,4
13513,8.521324,47.388914,8.527433,47.384235,300,694,0,6,7,0,21,0,0,1,0,0,0,0,4
13514,8.545925,47.379329,8.550723,47.377824,236,398,-16,3,22,0,12,0,0,1,0,0,0,0,4
